,AUROC,AUPRC,Accuracy,F1 Score,Sensitivity,Specificity,PPV,NPV,class,feature_removed,AUROC,AUPRC,Accuracy,F1 Score,Sensitivity,Specificity,PPV,NPV,class,feature_removed,AUROC,AUPRC,Accuracy,F1 Score,Sensitivity,Specificity,PPV,NPV,class,feature_removed,AUROC,AUPRC,Accuracy,F1 Score,Sensitivity,Specificity,PPV,NPV,class,feature_removed
53,0.8438891281081297,0.9747615270425068,0.627784599193124,0.7421628189550425,0.5984714873603763,0.8779264214046822,0.9766549408378637,0.20396270396270397,Class 0,SD_LMALS_LY,0.832967035992044,0.9771388340640403,0.6088855135750901,0.7308596812124379,0.5832348648085077,0.8698727015558698,0.9785422740524782,0.17021865485745918,Class 0,SD_LMALS_LY,0.8571905620593259,0.9831306984064199,0.6139817629179332,0.7367875647668394,0.5888198757763975,0.8940092165898618,0.9840830449826989,0.16343723673125526,Class 0,SD_LMALS_LY,0.8390987891219479,0.9845280439202982,0.584885856730517,0.7164874551971326,0.56214848143982,0.9019607843137255,0.9876482213438735,0.12870733072188026,Class 0,SD_LMALS_LY
53,0.8462378843336362,0.4391760470203385,0.7365374495702508,0.3110091743119266,0.75,0.7353781672699562,0.19618055555555555,0.9715580166121319,Class 1,SD_LMALS_LY,0.8580196140976293,0.40409763371238216,0.7281184735143346,0.25828729281767954,0.7502507522567703,0.7266279383950284,0.1559958289885297,0.97737597673996,Class 1,SD_LMALS_LY,0.8553808470476509,0.39327887277285833,0.7629179331306991,0.28110599078341014,0.7052023121387283,0.7669784465229769,0.17553956834532375,0.9736706246773361,Class 1,SD_LMALS_LY,0.8530403541986553,0.29056025551054193,0.6845972185778011,0.1856368563685637,0.7405405405405405,0.6817429674572532,0.10611928737412858,0.9809523809523809,Class 1,SD_LMALS_LY
53,0.7536897525368974,0.088305380809695,0.8407296965444658,0.0846774193548387,0.2876712328767123,0.8552655265526553,0.04964539007092199,0.9785787847579814,Class 2,SD_LMALS_LY,0.72567125706611,0.07601703908954693,0.834061135371179,0.07935393258426966,0.2709832134292566,0.8493239729589184,0.04648292883587001,0.9772625280478684,Class 2,SD_LMALS_LY,0.8040694815231136,0.05697455149410031,0.8077507598784195,0.055970149253731345,0.3409090909090909,0.8156877897990726,0.03048780487804878,0.9864485981308411,Class 2,SD_LMALS_LY,0.7596440982166723,0.0645191689462952,0.8593545001311992,0.053003533568904596,0.21428571428571427,0.8714247527399092,0.03024193548387097,0.9834087481146304,Class 2,SD_LMALS_LY
54,0.8463835621645606,0.9753841246876253,0.6326960182424136,0.7462433349491032,0.6033705663335293,0.882943143812709,0.9777707208637663,0.20689655172413793,Class 0,MCHC,0.8338715143297387,0.9773306345101219,0.607809632301753,0.7299193724122902,0.5820532425105999,0.8698727015558698,0.9784996494508063,0.16981913571724425,Class 0,MCHC,0.8609497094770587,0.9838988139691782,0.5999240121580547,0.7245618624117185,0.5734989648033126,0.8940092165898618,0.9836647727272727,0.15849673202614378,Class 0,MCHC,0.835319482123558,0.9838554692804714,0.5830490684859617,0.715079792002869,0.5607424071991001,0.8941176470588236,0.9866402770905492,0.12737430167597766,Class 0,MCHC
54,0.8485691332693797,0.42451156002658047,0.7365374495702508,0.31164069660861593,0.7522123893805309,0.7351876547913888,0.19653179190751446,0.9717955175018886,Class 1,MCHC,0.8562390765921108,0.4050762229349362,0.7227390671476489,0.25277161862527714,0.7432296890672017,0.7213590921372602,0.15228113440197288,0.976588934613626,Class 1,MCHC,0.8580042171379407,0.3984978387326652,0.7511398176291794,0.271412680756396,0.7052023121387283,0.7543716958113054,0.16804407713498623,0.9732423924449108,Class 1,MCHC,0.8523188384192244,0.27145163548604995,0.6824980320125951,0.19117647058823528,0.772972972972973,0.6778819635962493,0.10907704042715484,0.9832,Class 1,MCHC
54,0.7562630235626302,0.0831338560030396,0.8442378530082442,0.08264462809917356,0.273972602739726,0.8592259225922593,0.04866180048661801,0.9782742365238778,Class 2,MCHC,0.7319836798268093,0.07570599649851145,0.8373520663249161,0.08017179670722978,0.2685851318944844,0.8527691107644306,0.04711821623895667,0.9772794994040525,Class 2,MCHC,0.7696975551496417,0.04911037065426292,0.8039513677811551,0.04797047970479705,0.29545454545454547,0.8125965996908809,0.02610441767068273,0.985473289597001,Class 2,MCHC,0.7511933402069729,0.06609642312929775,0.8627656782996589,0.04735883424408015,0.18571428571428572,0.8754343758353381,0.027139874739039668,0.9828931572629052,Class 2,MCHC
55,0.8404548573630699,0.9738710520944357,0.6286616383090686,0.7430513411821823,0.5998432294728591,0.8745819397993311,0.9760841836734694,0.20389863547758286,Class 0,SD_LMALS_MO,0.8321521206723538,0.9773699781295224,0.6048984241503702,0.7275345873521581,0.5793424619448113,0.864922206506365,0.9775979357260145,0.16810996563573882,Class 0,SD_LMALS_MO,0.8585949948001641,0.9838243879227225,0.5949848024316109,0.7205034084950184,0.568944099378882,0.8847926267281107,0.9821300929235168,0.15571776155717762,Class 0,SD_LMALS_MO,0.8404353867531265,0.9846727072794855,0.5896090265022303,0.7210132001427042,0.5683352080989876,0.8862745098039215,0.9858536585365854,0.12833617262918795,Class 0,SD_LMALS_MO
55,0.843859007278251,0.4308420111842451,0.7288195053499386,0.30234657039711194,0.7411504424778761,0.7277576681272623,0.1899092970521542,0.9702819405638812,Class 1,SD_LMALS_MO,0.8561026229187427,0.3959643130260356,0.7244478197582431,0.25496235455167693,0.7472417251755266,0.7229127262901919,0.15370332164225295,0.9769947051305459,Class 1,SD_LMALS_MO,0.8525764738238909,0.400405075155457,0.7454407294832827,0.25555555555555554,0.6647398843930635,0.7511183407889386,0.15818431911966988,0.9695538057742782,Class 1,SD_LMALS_MO,0.862521429316796,0.30714710766732783,0.6880083967462608,0.19932659932659932,0.8,0.6822945394373966,0.11384615384615385,0.9852648347272003,Class 1,SD_LMALS_MO
55,0.7539203235392034,0.08744435064411814,0.8465181547097,0.07602956705385427,0.2465753424657534,0.8622862286228623,0.0449438202247191,0.9775510204081632,Class 2,SD_LMALS_MO,0.7312627277273345,0.07848264895174895,0.8339978482374534,0.07803163444639719,0.26618705035971224,0.8493889755590224,0.0457166392092257,0.9771180737306513,Class 2,SD_LMALS_MO,0.7975007025432064,0.07289699598901134,0.8001519756838906,0.04363636363636364,0.2727272727272727,0.8091190108191654,0.023715415019762844,0.9849482596425212,Class 2,SD_LMALS_MO,0.7494367434223088,0.06260924668925223,0.8669640514300708,0.04519774011299435,0.17142857142857143,0.8799786153434911,0.026030368763557483,0.9826865671641791,Class 2,SD_LMALS_MO
56,0.8439687586225428,0.9748296427352489,0.6302403087177688,0.7444228903976722,0.6016068979031942,0.8745819397993311,0.9761526232114467,0.20461658841940533,Class 0,SD_LALS_EO,0.8324480423893605,0.9771639132309344,0.6064806024935131,0.7288032100488485,0.5807326058247029,0.8684582743988685,0.9782226905514577,0.16914600550964187,Class 0,SD_LALS_EO,0.8548434801690663,0.9829401318245328,0.5900455927051672,0.7152282924254421,0.5610766045548654,0.9124423963133641,0.9861717612809315,0.1573926868044515,Class 0,SD_LALS_EO,0.8377412382275744,0.9843331072048042,0.5806874836001049,0.7131059245960503,0.5584926884139483,0.8901960784313725,0.9860973187686196,0.12632164718976072,Class 0,SD_LALS_EO
56,0.8467976201113738,0.4196346259907206,0.7325030696369058,0.31089019430637144,0.7610619469026548,0.7300438178700704,0.19534355479841,0.9725888324873097,Class 1,SD_LALS_EO,0.8562625867334509,0.4009799708431388,0.7263464337700145,0.25882756256427836,0.757271815446339,0.7242637125101324,0.15608848459789126,0.9779277635899307,Class 1,SD_LALS_EO,0.8527081124664145,0.39366454673054224,0.7367021276595744,0.25882352941176473,0.6994219653179191,0.7393249288328589,0.15879265091863518,0.9721925133689839,Class 1,SD_LALS_EO,0.8550185596517643,0.3061561140864393,0.6801364471267384,0.19218025182239895,0.7837837837837838,0.6748483177054606,0.1095166163141994,0.9839163650985122,Class 1,SD_LALS_EO
56,0.7624107616241076,0.08952612585687582,0.8458165234169444,0.06588735387885228,0.21232876712328766,0.8624662466246624,0.0389937106918239,0.9765593151243376,Class 2,SD_LALS_EO,0.7384942280185212,0.07673593560317561,0.835833175115499,0.08661971830985915,0.2949640287769784,0.8504940197607904,0.05076351630210483,0.9780236208700852,Class 2,SD_LALS_EO,0.8133957425881693,0.05992259080980487,0.8054711246200608,0.05185185185185185,0.3181818181818182,0.8137557959814529,0.028225806451612902,0.9859550561797753,Class 2,SD_LALS_EO,0.7621720701111239,0.07563101041998255,0.8664392547887694,0.06261510128913444,0.24285714285714285,0.8781074578989575,0.035940803382663845,0.9841222288795686,Class 2,SD_LALS_EO
57,0.845671475301105,0.9748433169472172,0.6262059287844238,0.7407227156588393,0.596511855771115,0.8795986622073578,0.9768934531450578,0.20348162475822051,Class 0,SD_UMALS_MO,0.8327422436312683,0.9773149842532833,0.6060375925574331,0.7284386860358592,0.5803155626607354,0.8677510608203678,0.9780927835051546,0.16889194769442534,Class 0,SD_UMALS_MO,0.8579423915428723,0.9839052430022224,0.6052431610942249,0.7289329506913644,0.5784679089026915,0.9032258064516129,0.9851904090267983,0.1614497528830313,Class 0,SD_UMALS_MO,0.8374247336729967,0.9845071300601949,0.5867226449750722,0.7179946284691137,0.5638357705286839,0.9058823529411765,0.988171513060621,0.12962962962962962,Class 0,SD_UMALS_MO
57,0.8486812490200408,0.4167445830810897,0.7363620417470619,0.3070539419087137,0.7367256637168141,0.7363307296627929,0.19394292370413513,0.9701305220883534,Class 1,SD_UMALS_MO,0.8560048559621042,0.39034740498559944,0.7250174039617746,0.256120527306968,0.7502507522567703,0.723318022156174,0.15441783649876134,0.97727480149676,Class 1,SD_UMALS_MO,0.8611799993888205,0.4174421190812937,0.7393617021276596,0.27176220806794055,0.7398843930635838,0.7393249288328589,0.16644993498049415,0.9758454106280193,Class 1,SD_UMALS_MO,0.8545877372132199,0.2996309334613776,0.6809236420886906,0.1904127829560586,0.772972972972973,0.6762272476558191,0.10858010630220197,0.983159582999198,Class 1,SD_UMALS_MO
57,0.7568819895688199,0.08887694973026065,0.8330117523241537,0.0611439842209073,0.21232876712328766,0.8493249324932494,0.03571428571428571,0.9762052555348645,Class 2,SD_UMALS_MO,0.7286855383088224,0.08290787240910093,0.8348205809758876,0.080338266384778,0.2733812949640288,0.8500390015600624,0.04708798017348203,0.9773542600896861,Class 2,SD_UMALS_MO,0.7980539553182522,0.05165629074400979,0.8233282674772037,0.049079754601226995,0.2727272727272727,0.8326893353941267,0.02696629213483146,0.9853680841335163,Class 2,SD_UMALS_MO,0.748707373887807,0.07009552277600484,0.8690632379952768,0.06728971962616823,0.2571428571428571,0.8805132317562149,0.03870967741935484,0.9844590555887627,Class 2,SD_UMALS_MO
58,0.8454886200457858,0.9756140582605872,0.625855113138046,0.7404162102957283,0.5961199294532628,0.8795986622073578,0.976878612716763,0.2033243138770777,Class 0,SD_AL2_EO,0.8308200796943728,0.977356223870426,0.6066071767609645,0.7291739281979784,0.5816361993466324,0.8606789250353607,0.9769994162288383,0.1681868435599779,Class 0,SD_AL2_EO,0.8514812376563529,0.982606677804849,0.6063829787234043,0.7303487766788131,0.580952380952381,0.8894009216589862,0.9831814996496145,0.16016597510373445,Class 0,SD_AL2_EO,0.8381239109817155,0.9845307526877448,0.6111256887955917,0.7396345748418833,0.5919572553430821,0.8784313725490196,0.9854868913857678,0.13373134328358208,Class 0,SD_AL2_EO
58,0.8493640592308355,0.41834380134084165,0.7325030696369058,0.3058716431497497,0.7433628318584071,0.7315679176986093,0.19255014326647565,0.9706774519716885,Class 1,SD_AL2_EO,0.8552650656644345,0.40366419504218687,0.7252705524966774,0.25476394849785405,0.7442326980942828,0.7239935152661443,0.15368682684341342,0.9767611409824114,Class 1,SD_AL2_EO,0.8497015798987791,0.39848766777869987,0.7443009118541033,0.26608505997818976,0.7052023121387283,0.74705164701098,0.1639784946236559,0.9729872881355932,Class 1,SD_AL2_EO,0.8560188428914297,0.3167063103719436,0.7126738388874311,0.2013129102844639,0.745945945945946,0.7109762824048539,0.1163575042158516,0.9820952380952381,Class 1,SD_AL2_EO
58,0.7540596525405966,0.09138345116233451,0.8393264339589546,0.0728744939271255,0.2465753424657534,0.854905490549055,0.04275534441805225,0.9773615970364272,Class 2,SD_AL2_EO,0.7312798746961869,0.07182308588607675,0.8351370166445161,0.07787610619469026,0.2637889688249401,0.8506240249609984,0.04568106312292359,0.9770775778391697,Class 2,SD_AL2_EO,0.7721740199522271,0.07542791519921771,0.8180091185410334,0.05148514851485148,0.29545454545454547,0.8268933539412674,0.028199566160520606,0.9857208659603869,Class 2,SD_AL2_EO,0.7463512429831596,0.059065635374729114,0.8611912883757544,0.05366726296958855,0.21428571428571427,0.8732959101844426,0.03067484662576687,0.9834437086092715,Class 2,SD_AL2_EO
59,0.8453001939314339,0.9753833608628586,0.6272583757235572,0.7413898016307655,0.5969037820889673,0.8862876254180602,0.9781631342324983,0.20487050637804408,Class 0,RBC,0.8319076657390192,0.9773346757758583,0.5990760078476046,0.7221856773231592,0.5723222353513588,0.8712871287128713,0.9783745247148289,0.16682464454976303,Class 0,RBC,0.8558471916115675,0.9836203904210347,0.5961246200607903,0.7210705851482551,0.568944099378882,0.8986175115207373,0.9842406876790831,0.15776699029126215,Class 0,RBC,0.8350945102450429,0.9838809008410319,0.6258199947520335,0.7522585128561501,0.608830146231721,0.8627450980392157,0.9840909090909091,0.13656114214773432,Class 0,RBC
59,0.8485872572441105,0.42228552827593857,0.736011226100684,0.31309904153354634,0.7588495575221239,0.7340445799199847,0.19723979298447383,0.9724886420999496,Class 1,RBC,0.855222517051289,0.39359177332962103,0.7203974431997975,0.25346400811084824,0.7522567703109327,0.718251823831397,0.15240804714488926,0.9772977941176471,Class 1,RBC,0.855498381549904,0.37132162788671685,0.7397416413373861,0.27050053248136313,0.7341040462427746,0.7401382675884506,0.16579634464751958,0.9753483386923901,Class 1,RBC,0.8530612244897958,0.28611048491499413,0.7313041196536342,0.20865533230293662,0.7297297297297297,0.7313844456701599,0.12173128944995491,0.9814951887490747,Class 1,RBC
59,0.7627017496270175,0.10701116598720596,0.838273987019821,0.07243460764587525,0.2465753424657534,0.8538253825382538,0.04245283018867924,0.9773336080774778,Class 2,RBC,0.7363678479992917,0.07603099243336604,0.8324789570280362,0.08122179798681013,0.2805755395683453,0.8474388975559022,0.04748376623376623,0.9775061857989052,Class 2,RBC,0.7836518195869047,0.07188165051458578,0.8161094224924013,0.058365758754863814,0.3409090909090909,0.8241885625965997,0.031914893617021274,0.986586493987049,Class 2,RBC,0.7548325505021576,0.06552033898473376,0.8567305169246917,0.045454545454545456,0.18571428571428572,0.8692862870890137,0.025896414342629483,0.9827742520398912,Class 2,RBC
60,0.8479030958902134,0.9759517168077827,0.6269075600771794,0.7412723512954629,0.5970997452478934,0.8812709030100334,0.977228992944195,0.2040263259775455,Class 0,SD_C_EO,0.830876019713302,0.9769117875441251,0.6047718498829188,0.7273282976029342,0.5789254187808438,0.8677510608203678,0.9780413339596055,0.16842827728208648,Class 0,SD_C_EO,0.8536394080773964,0.9824469442823072,0.6128419452887538,0.7351182739797245,0.5855072463768116,0.9170506912442397,0.9874301675977654,0.16583333333333333,Class 0,SD_C_EO,0.8419572553430821,0.9847607146236141,0.6263447913933351,0.7521754263835712,0.6077052868391452,0.8862745098039215,0.9867579908675799,0.13942011104256632,Class 0,SD_C_EO
60,0.8517260767748429,0.42315403686139114,0.7342571478687949,0.3147896879240163,0.7699115044247787,0.7311868927414745,0.19783968163729393,0.9736174530695079,Class 1,SD_C_EO,0.8553326149754317,0.40507073546701566,0.723371938484906,0.2557466371530734,0.753259779338014,0.7213590921372602,0.154019688269073,0.9774828375286041,Class 1,SD_C_EO,0.8530442611428584,0.37238853743055716,0.7477203647416414,0.26222222222222225,0.6820809248554913,0.7523383489223261,0.1623108665749656,0.9711286089238845,Class 1,SD_C_EO,0.8596219495833395,0.32164843090586814,0.7155602204145893,0.20294117647058824,0.745945945945946,0.7140099282956426,0.1174468085106383,0.9821699544764795,Class 1,SD_C_EO
60,0.7587425865874259,0.09755704492188674,0.8421329591299772,0.07216494845360824,0.23972602739726026,0.857965796579658,0.04247572815533981,0.9772401066229239,Class 2,SD_C_EO,0.7311688870432516,0.07378810052830004,0.8355800265805962,0.08067940552016985,0.2733812949640288,0.8508190327613104,0.047322540473225407,0.9773745519713262,Class 2,SD_C_EO,0.7887101306730364,0.051722710775067945,0.8149696048632219,0.058027079303675046,0.3409090909090909,0.8230293663060279,0.03171247357293869,0.9865678554886521,Class 2,SD_C_EO,0.7438729140413182,0.06642803949079099,0.8719496195224351,0.05426356589147287,0.2,0.884522854851644,0.03139013452914798,0.9833580980683506,Class 2,SD_C_EO
61,0.8469806271738639,0.9756722225007329,0.6305911243641467,0.7442933462846042,0.6006270821085636,0.8862876254180602,0.978295563357804,0.20638629283489096,Class 0,MCH,0.8307456077008073,0.9768486810663712,0.6038225428770331,0.7265181301878549,0.5779523180649198,0.867043847241867,0.9778901564153828,0.1679912304741025,Class 0,MCH,0.8530822146530421,0.9830990892424208,0.6037234042553191,0.728314665277416,0.5788819875776398,0.880184331797235,0.9817415730337079,0.15811258278145696,Class 0,MCH,0.8339751648690972,0.9835523260389567,0.6287063762791918,0.7548085253855484,0.6124859392575928,0.8549019607843137,0.983295711060948,0.13659147869674185,Class 0,MCH
61,0.8516287130966371,0.4314165780557008,0.7381161199789511,0.3148233134465351,0.7588495575221239,0.7363307296627929,0.19861030689056167,0.9725717161550076,Class 1,MCH,0.8532957695025092,0.3899058434606722,0.7222327700778431,0.25572324910971683,0.7562688064192578,0.7199405566063226,0.15387755102040818,0.9777084671131089,Class 1,MCH,0.8505266721045963,0.39834115307185297,0.736322188449848,0.2632696390658174,0.7167630057803468,0.7376982513216754,0.16124837451235371,0.9736983360171766,Class 1,MCH,0.852813762466272,0.31992954840833515,0.7223825767515087,0.20689655172413793,0.745945945945946,0.7211803640375068,0.12010443864229765,0.982344102178813,Class 1,MCH
61,0.759662404596624,0.09633691631379605,0.8391510261357656,0.07092198581560284,0.23972602739726026,0.854905490549055,0.041617122473246136,0.9771604938271605,Class 2,MCH,0.7314148681055156,0.07577821481129819,0.8348838681096133,0.07317939609236235,0.24700239808153476,0.8508190327613104,0.042952460383653045,0.9765724091621278,Class 2,MCH,0.7831863847126598,0.054899609257032043,0.8248480243161094,0.045548654244306416,0.25,0.8346213292117465,0.025056947608200455,0.9849521203830369,Class 2,MCH,0.7511360598770382,0.06762486227018397,0.8722120178430858,0.058027079303675046,0.21428571428571427,0.884522854851644,0.03355704697986577,0.9836504161712247,Class 2,MCH
62,0.8459962236129708,0.975240626705475,0.6293632696018242,0.7435368369947809,0.6002351557907113,0.8779264214046822,0.9767219387755102,0.2046783625730994,Class 0,SD_LALS_NE,0.8306401671554619,0.9766672499498456,0.6045819884817417,0.727042376583661,0.5783693612288872,0.8712871287128713,0.9785957897212748,0.1688133735269937,Class 0,SD_LALS_NE,0.8506206409632577,0.9822856616548723,0.6120820668693009,0.734598388354562,0.5850931677018634,0.9124423963133641,0.986731843575419,0.165,Class 0,SD_LALS_NE,0.83901718167582,0.984352633576847,0.6095512988716872,0.7379358929200422,0.5891451068616423,0.8941176470588236,0.9872761545711592,0.1349911190053286,Class 0,SD_LALS_NE
62,0.8478551329625366,0.4246515393496691,0.7395193825644624,0.3153526970954357,0.7566371681415929,0.738045341969899,0.19918462434478743,0.9723895582329317,Class 1,SD_LALS_NE,0.8543915995487137,0.3979475651717722,0.7257135624327574,0.2573680603152844,0.753259779338014,0.7238584166441502,0.15519735482537714,0.9775588396278051,Class 1,SD_LALS_NE,0.85085341802086,0.40402665210876076,0.743161094224924,0.2683982683982684,0.7167630057803468,0.7450183001220008,0.16511318242343542,0.9739500265816056,Class 1,SD_LALS_NE,0.8592760990444388,0.31415810373719455,0.7113618472841774,0.19472913616398244,0.7189189189189189,0.7109762824048539,0.1126164267569856,0.9802281368821293,Class 1,SD_LALS_NE
62,0.7532927265329272,0.10268514619719248,0.8400280652517103,0.08249496981891348,0.2808219178082192,0.8547254725472547,0.04834905660377359,0.9783638986194106,Class 2,SD_LALS_NE,0.7257541860427414,0.07726582950161015,0.832289095626859,0.07858136300417246,0.2709832134292566,0.8475039001560063,0.045953639690931275,0.9772148103732574,Class 2,SD_LALS_NE,0.7847144161865954,0.052758344127856946,0.8210486322188449,0.04462474645030426,0.25,0.8307573415765069,0.024498886414253896,0.9848831882730188,Class 2,SD_LALS_NE,0.74659945774621,0.051659425519068936,0.8556809236420887,0.04844290657439446,0.2,0.867949746057204,0.027559055118110236,0.9830457160157433,Class 2,SD_LALS_NE
63,0.8468724869691053,0.9751857963341939,0.6228731801438344,0.7378688124847598,0.5929845189104448,0.8779264214046822,0.9764440141981284,0.20176787086856265,Class 0,MCV,0.8326574979435406,0.977296487217498,0.6047718498829188,0.7271853566904023,0.5785083756168763,0.871994342291372,0.9787158984007526,0.1689735507742908,Class 0,MCV,0.8440240051139671,0.9818043302371621,0.6029635258358662,0.7269401620067938,0.575983436853002,0.9032258064516129,0.9851274787535411,0.16065573770491803,Class 0,MCV,0.8366307152782373,0.9843667471190526,0.609813697192338,0.7390770310580803,0.5922384701912261,0.8549019607843137,0.9827344843677088,0.13069544364508393,Class 0,MCV
63,0.8506871093861957,0.4239600025815024,0.7342571478687949,0.31416930737890447,0.7676991150442478,0.7313774052200419,0.19749573136027318,0.9733772819472617,Class 1,MCV,0.8562929398842299,0.39927131725820825,0.7327384342763116,0.2644138651802822,0.7612838515546639,0.7308159956768441,0.15999156829679595,0.9784751740978566,Class 1,MCV,0.8486743283490868,0.3780125578403253,0.7469604863221885,0.2713347921225383,0.7167630057803468,0.7490849938999593,0.16734143049932523,0.9740877842411423,Class 1,MCV,0.8513796753178993,0.290605517521662,0.7244817633167148,0.20212765957446807,0.7189189189189189,0.7247655819084391,0.11759504862953139,0.9805970149253731,Class 1,MCV
63,0.7593060675930606,0.10491643939984503,0.8370461322574987,0.06256306760847628,0.21232876712328766,0.8534653465346534,0.036686390532544376,0.9763179571663921,Class 2,MCV,0.734889779284217,0.079375262292561,0.8278589962660591,0.08417508417508418,0.2997601918465228,0.8421736869474779,0.04896200548374462,0.9779589371980676,Class 2,MCV,0.7858736124771675,0.05914079752870447,0.8104103343465046,0.045889101338432124,0.2727272727272727,0.8195517774343122,0.025052192066805846,0.9851370181142591,Class 2,MCV,0.732038797876809,0.05698977131365013,0.8485961689845185,0.04942339373970346,0.21428571428571427,0.8604651162790697,0.027932960893854747,0.9832009773976786,Class 2,MCV
64,0.8463832344669704,0.9757727943648711,0.6235748114365901,0.7383564984150207,0.5933764452282971,0.8812709030100334,0.9770893836721523,0.20253651037663337,Class 0,LY_count,0.8324961173792662,0.9770921605256709,0.6025568002025188,0.7253804442889628,0.5764926669910335,0.8677510608203678,0.9779507133592736,0.16762295081967213,Class 0,LY_count,0.8527902605642538,0.9824960270279721,0.6143617021276596,0.7368421052631579,0.5884057971014492,0.9032258064516129,0.9854368932038835,0.16470588235294117,Class 0,LY_count,0.8319879132755463,0.9831723303977787,0.5896090265022303,0.7212121212121212,0.5688976377952756,0.8784313725490196,0.9849074975657254,0.12749003984063745,Class 0,LY_count
64,0.8482450091631445,0.4227610041238894,0.7368882652166286,0.31002759889604414,0.745575221238938,0.7361402171842256,0.1957026713124274,0.9710982658959537,Class 1,LY_count,0.8560450332353451,0.3959905649461506,0.7317258401367002,0.2611120794840509,0.7512537612838516,0.7304106998108619,0.1580168776371308,0.9775788807521923,Class 1,LY_count,0.8526352410750176,0.3871614750668705,0.7511398176291794,0.2810098792535675,0.7398843930635838,0.7519316795445303,0.17344173441734417,0.9762407602956705,Class 1,LY_count,0.8519178306823094,0.3219216308170264,0.7087378640776699,0.18859649122807018,0.6972972972972973,0.7093215664644236,0.10904480135249366,0.9786910197869102,Class 1,LY_count
64,0.7635685486356855,0.09360454962350734,0.8330117523241537,0.07212475633528265,0.2534246575342466,0.8482448244824482,0.042045454545454546,0.9773905828666252,Class 2,LY_count,0.7371198205242359,0.07961572463163746,0.8261502436554649,0.08341675008341674,0.2997601918465228,0.8404186167446698,0.04844961240310078,0.9779139248165797,Class 2,LY_count,0.782808767739216,0.05978649482708125,0.8221884498480243,0.056451612903225805,0.3181818181818182,0.8307573415765069,0.030973451327433628,0.9862385321100917,Class 2,LY_count,0.7319967923015237,0.057662186060840566,0.8378378378378378,0.040372670807453416,0.18571428571428572,0.8500400962309543,0.02264808362369338,0.9823911028730306,Class 2,LY_count
65,0.8448558359991531,0.9757168485516694,0.6209436940887564,0.7362382521664835,0.5910248873211836,0.8762541806020067,0.976051779935275,0.2006893910379165,Class 0,MN_V_LY,0.8316395174057516,0.9770875025722894,0.6059110182899816,0.7282091571734102,0.5798290123027733,0.8712871287128713,0.9786485218207415,0.1693005359351381,Class 0,MN_V_LY,0.8532940244821631,0.9832152041129754,0.6075227963525835,0.7309195102891378,0.580952380952381,0.9032258064516129,0.985252808988764,0.16225165562913907,Class 0,MN_V_LY,0.8311839696508525,0.9829954541045306,0.6113880871162425,0.7405850411630759,0.594488188976378,0.8470588235294118,0.9818857408267534,0.13027744270205066,Class 0,MN_V_LY
65,0.846897091228502,0.4267557731365867,0.7307489914050167,0.30385487528344673,0.7411504424778761,0.7298533053915032,0.19110096976611524,0.9703647416413373,Class 1,MN_V_LY,0.8541013475443895,0.3909779903300578,0.7190051262578318,0.25252525252525254,0.7522567703109327,0.7167657389894623,0.1517297187942545,0.9772517959108491,Class 1,MN_V_LY,0.855608863982022,0.40353062795661065,0.7378419452887538,0.26439232409381663,0.7167630057803468,0.7393249288328589,0.16209150326797386,0.9737546866630958,Class 1,MN_V_LY,0.8427900597784767,0.2881398634242792,0.7016531094200997,0.19189765458422176,0.7297297297297297,0.7002206287920574,0.1104746317512275,0.9806875241405948,Class 1,MN_V_LY
65,0.7624526836245268,0.08463023419973736,0.8372215400806876,0.07569721115537849,0.2602739726027397,0.8523852385238524,0.04428904428904429,0.977699772868057,Class 2,MN_V_LY,0.7289739191486125,0.07915787786507109,0.8396936902727675,0.07924391130498001,0.26139088729016785,0.8553692147685907,0.04670094258783205,0.9771292789782431,Class 2,MN_V_LY,0.777443094000281,0.04938180314542822,0.8248480243161094,0.053388090349075976,0.29545454545454547,0.8338485316846986,0.029345372460496615,0.9858382823206944,Class 2,MN_V_LY,0.7483407797762248,0.06353448136255802,0.8709000262398321,0.02766798418972332,0.1,0.8853247794707297,0.016055045871559634,0.9813333333333333,Class 2,MN_V_LY
66,0.8449803610834207,0.975629914007869,0.6281354148395019,0.7422805737904207,0.5982755242014501,0.882943143812709,0.9775856548190842,0.20480993017843288,Class 0,SD_AL2_NE,0.8289304081586306,0.9763976531235092,0.6026833744699702,0.725539914313194,0.5767706957670119,0.8663366336633663,0.9777306468716861,0.16748701121137544,Class 0,SD_AL2_NE,0.8534295064449342,0.9830105870301751,0.6147416413373861,0.7375776397515528,0.5900621118012422,0.8894009216589862,0.9834368530020704,0.16314454775993237,Class 0,SD_AL2_NE,0.8256997287103819,0.9818232322094204,0.6289687745998426,0.755363321799308,0.6138920134983127,0.8392156862745098,0.9815647482014388,0.1348456206679269,Class 0,SD_AL2_NE
